movie_id,title,avg_rating
309,Deceiver (1997),2.857142857142857
425,Bob Roberts (1992),3.7411764705882353
904,Ma vie en rose (My Life in Pink) (1997),3.45
931,"Island of Dr. Moreau, The (1996)",2.1578947368421053
1181,"Low Down Dirty Shame, A (1994)",2.5
1189,Prefontaine (1997),5.0
1321,Open Season (1996),2.5
1326,Boys (1996),3.3333333333333335
1452,Lady of Burlesque (1943),4.0
1530,Jefferson in Paris (1995),2.0
1559,Hostile Intentions (1994),1.0
347,Wag the Dog (1997),3.510948905109489
447,Carrie (1976),3.5041322314049586
455,Jackie Chan's First Strike (1996),3.2551724137931033
484,"Maltese Falcon, The (1941)",4.2101449275362315
607,Rebecca (1940),3.9696969696969697
1035,Cool Runnings (1993),3.161764705882353
1529,Underground (1995),2.8
1632,Land and Freedom (Tierra y libertad) (1995),3.0
15,Mr. Holland's Opus (1995),3.7781569965870307
43,Disclosure (1994),3.0
845,That Thing You Do! (1996),3.465909090909091
1136,Ghosts of Mississippi (1996),3.4827586206896552
1151,Original Gangstas (1996),2.142857142857143
1253,"Tie That Binds, The (1995)",2.4285714285714284
262,In the Company of Men (1997),3.712121212121212
511,Lawrence of Arabia (1962),4.23121387283237
929,Harriet the Spy (1996),2.7
1052,Dracula: Dead and Loving It (1995),2.28
112,Flipper (1996),2.45
269,"Full Monty, The (1997)",3.926984126984127
1045,Fearless (1993),3.24
1194,Once Were Warriors (1994),4.064516129032258
327,Cop Land (1997),3.3771428571428572
563,Stephen King's The Langoliers (1995),2.413793103448276
615,"39 Steps, The (1935)",4.0508474576271185
849,Days of Thunder (1990),2.7169811320754715
1263,Foxfire (1996),2.933333333333333
1470,Gumby: The Movie (1995),2.6
1576,"Hungarian Fairy Tale, A (1987)",1.0
165,Jean de Florette (1986),4.109375
666,Blood For Dracula (Andy Warhol's Dracula) (1974),2.4
775,Something to Talk About (1995),2.769230769230769
1091,Pete's Dragon (1977),2.7209302325581395
1132,Feeling Minnesota (1996),2.625
1182,Cops and Robbersons (1994),2.3076923076923075
1240,Ghost in the Shell (Kokaku kidotai) (1995),3.6538461538461537
1330,An Unforgettable Summer (1994),2.5
1654,Chairman of the Board (1998),1.0
358,Spawn (1997),2.6153846153846154
366,Dangerous Minds (1995),3.3404255319148937
843,"Shaggy Dog, The (1959)",3.0
854,Bad Taste (1987),3.375
1286,Shall We Dance? (1937),3.7058823529411766
179,"Clockwork Orange, A (1971)",3.909502262443439
189,"Grand Day Out, A (1992)",4.106060606060606
207,Cyrano de Bergerac (1990),3.8181818181818183
489,Notorious (1946),4.115384615384615
590,Hellraiser: Bloodline (1996),2.0
675,"Nosferatu (Nosferatu, eine Symphonie des Grauens) (1922)",3.5555555555555554
862,Jingle All the Way (1996),2.111111111111111
1073,Shallow Grave (1994),3.8181818181818183
1119,Some Kind of Wonderful (1987),3.6610169491525424
1180,I Love Trouble (1994),2.5
1527,Senseless (1998),2.4285714285714284
1635,Two Friends (1986),3.0
1649,"Big One, The (1997)",3.0
37,Nadja (1994),2.25
383,"Flintstones, The (1994)",2.064516129032258
659,Arsenic and Old Lace (1944),4.078260869565217
1310,"Walk in the Sun, A (1945)",3.0
1362,American Strays (1996),2.0
1396,Stonewall (1995),4.2
1624,Hush (1998),2.0
61,Three Colors: White (1994),3.864406779661017
127,"Godfather, The (1972)",4.283292978208232
316,As Good As It Gets (1997),4.196428571428571
461,Smoke (1995),3.6216216216216215
502,Bananas (1971),3.7017543859649122
523,Cool Hand Luke (1967),3.9939024390243905
819,Eddie (1996),2.7
937,"Thousand Acres, A (1997)",3.4054054054054053
1231,Marked for Death (1990),2.5
1334,Somebody to Love (1994),1.0
88,Sleepless in Seattle (1993),3.539906103286385
197,"Graduate, The (1967)",4.104602510460251
486,Sabrina (1954),3.796875
531,Shine (1996),3.9224806201550386
903,Afterglow (1997),3.111111111111111
979,"Trigger Effect, The (1996)",3.2
993,Hercules (1997),3.515151515151515
1487,Even Cowgirls Get the Blues (1993),2.0
318,Schindler's List (1993),4.466442953020135
462,Like Water For Chocolate (Como agua para chocolate) (1992),3.804054054054054
547,"Young Poisoner's Handbook, The (1995)",3.341463414634146
1124,"Farewell to Arms, A (1932)",3.8333333333333335
1216,Kissed (1996),3.0
1248,Blink (1994),3.0
1271,North (1994),2.7142857142857144
107,Moll Flanders (1996),3.5
202,Groundhog Day (1993),3.7642857142857142
263,Steel (1997),2.1578947368421053
374,Mighty Morphin Power Rangers: The Movie (1995),2.272727272727273
564,Tales from the Hood (1995),2.037037037037037
619,Extreme Measures (1996),3.171875
891,Bent (1997),2.6666666666666665
1108,Feast of July (1995),2.4
1158,"Fille seule, La (A Single Girl) (1995)",4.0
1641,Dadetown (1995),3.0
9,Dead Man Walking (1995),3.8963210702341136
17,From Dusk Till Dawn (1996),3.119565217391304
231,Batman Returns (1992),2.683098591549296
552,Species (1995),2.8666666666666667
1123,"Last Time I Saw Paris, The (1954)",3.6666666666666665
1219,"Goofy Movie, A (1995)",2.9
1406,When Night Is Falling (1995),3.4
1520,"Fear, The (1995)",3.0
1597,Romper Stomper (1992),3.0
324,Lost Highway (1997),3.136
586,Terminal Velocity (1994),2.676470588235294
609,Father of the Bride (1950),3.5833333333333335
1164,Zeus and Roxanne (1997),2.1666666666666665
1329,"Low Life, The (1994)",1.0
1351,Lover's Knot (1996),2.0
72,"Mask, The (1994)",3.193798449612403
286,"English Patient, The (1996)",3.656964656964657
398,Super Mario Bros. (1993),2.076923076923077
505,Dial M for Murder (1954),4.0
538,Anastasia (1997),3.4242424242424243
1293,Star Kid (1997),5.0
1403,Caro Diario (Dear Diary) (1994),2.75
1600,Guantanamera (1994),3.75
1017,Trees Lounge (1996),3.24
1211,Blue Sky (1994),3.4166666666666665
1509,Getting Even with Dad (1994),1.6
175,Brazil (1985),3.8173076923076925
387,"Age of Innocence, The (1993)",3.3846153846153846
423,E.T. the Extra-Terrestrial (1982),3.8333333333333335
695,Kicking and Screaming (1995),2.923076923076923
746,Real Genius (1985),3.6638655462184873
1057,"Pallbearer, The (1996)",2.3181818181818183
1159,Stalker (1979),3.5454545454545454
381,Muriel's Wedding (1994),3.55
498,"African Queen, The (1951)",4.184210526315789
721,Mallrats (1995),3.4444444444444446
850,"Perfect Candidate, A (1996)",4.0
1118,Up in Smoke (1978),3.25531914893617
1121,"Umbrellas of Cherbourg, The (Parapluies de Cherbourg, Les) (1964)",3.761904761904762
1161,Palookaville (1996),2.923076923076923
35,Free Willy 2: The Adventure Home (1995),2.1818181818181817
503,"Candidate, The (1972)",3.641025641025641
583,Romeo Is Bleeding (1993),3.0
594,Heavy (1995),2.4
610,Gigi (1958),3.658536585365854
614,Giant (1956),3.7450980392156863
761,Nick of Time (1995),3.0454545454545454
880,Soul Food (1997),3.169491525423729
1072,"Pyromaniac's Love Story, A (1995)",2.4285714285714284
1369,"Forbidden Christ, The (Cristo proibito, Il) (1950)",2.75
1519,New Jersey Drive (1995),3.0
1589,Schizopolis (1996),3.0
677,Fire on the Mountain (1996),3.0
739,Pretty Woman (1990),3.323170731707317
1059,Don't Be a Menace to South Central While Drinking Your Juice in the Hood (1996),2.7714285714285714
1142,When We Were Kings (1996),4.045454545454546
1379,Love and Other Catastrophes (1996),2.857142857142857
1384,Squeeze (1996),1.6666666666666667
1386,Tetsuo II: Body Hammer (1992),2.6666666666666665
1536,Aiqing wansui (1994),5.0
310,"Rainmaker, The (1997)",3.6
485,My Fair Lady (1964),3.816
568,Speed (1994),3.6478260869565218
698,"Browning Version, The (1994)",3.0
742,Ransom (1996),3.644194756554307
838,In the Line of Duty 2 (1987),2.75
870,Touch (1997),2.7777777777777777
900,Kundun (1997),3.6904761904761907
1377,Hotel de Love (1996),3.25
1513,Sprung (1997),2.0
1539,Being Human (1993),1.75
196,Dead Poets Society (1989),3.9163346613545817
437,Amityville 1992: It's About Time (1992),1.0
456,Beverly Hills Ninja (1997),2.3125
829,Fled (1996),2.6470588235294117
834,Halloween: The Curse of Michael Myers (1995),2.2
1154,Alphaville (1965),3.3333333333333335
1272,Talking About Sex (1994),1.8
1438,Panther (1995),2.4
1451,Foreign Correspondent (1940),3.8666666666666667
217,Bram Stoker's Dracula (1992),3.158333333333333
290,Fierce Creatures (1997),3.1145833333333335
441,"Amityville Horror, The (1979)",2.5660377358490565
733,Go Fish (1994),3.2
800,In the Mouth of Madness (1995),2.8846153846153846
884,Year of the Horse (1997),3.2857142857142856
948,Booty Call (1997),2.1666666666666665
986,Turbulence (1997),2.5652173913043477
1560,Clean Slate (Coup de Torchon) (1981),2.75
1643,Angel Baby (1995),3.75
1657,Target (1995),3.0
229,Star Trek III: The Search for Spock (1984),3.111111111111111
307,"Devil's Advocate, The (1997)",3.515957446808511
326,G.I. Jane (1997),3.36
537,My Own Private Idaho (1991),3.6333333333333333
766,Man of the Year (1995),3.111111111111111
823,Mulholland Falls (1996),2.8780487804878048
960,Naked (1993),3.24
1037,Grease 2 (1982),2.0
1096,Commandments (1997),2.6666666666666665
1545,Frankie Starlight (1995),2.5
114,Wallace & Gromit: The Best of Aardman Animation (1996),4.447761194029851
173,"Princess Bride, The (1987)",4.172839506172839
220,"Mirror Has Two Faces, The (1996)",3.3636363636363638
278,Bed of Roses (1996),3.2333333333333334
301,In & Out (1997),3.3043478260869565
494,His Girl Friday (1940),4.0
669,Body Parts (1991),1.6153846153846154
713,Othello (1995),3.611111111111111
810,"Shadow, The (1994)",2.888888888888889
813,"Celluloid Closet, The (1995)",3.892857142857143
890,Mortal Kombat: Annihilation (1997),1.9534883720930232
1036,Drop Dead Fred (1991),2.75
1205,"Secret Agent, The (1996)",3.0
4,Get Shorty (1995),3.550239234449761
55,"Professional, The (1994)",3.704697986577181
59,Three Colors: Red (1994),4.0602409638554215
445,"Body Snatcher, The (1945)",3.5
684,In the Line of Fire (1993),3.7928994082840237
1318,Catwalk (1995),1.3333333333333333
1340,"Crude Oasis, The (1995)",1.0
1540,"Amazing Panda Adventure, The (1995)",2.8
1575,"I, Worst of All (Yo, la peor de todas) (1990)",1.0
1669,MURDER and murder (1996),2.0
8,Babe (1995),3.9954337899543377
100,Fargo (1996),4.155511811023622
241,"Last of the Mohicans, The (1992)",3.546875
449,Star Trek: The Motion Picture (1979),3.034188034188034
450,Star Trek V: The Final Frontier (1989),2.3968253968253967
495,Around the World in 80 Days (1956),3.6610169491525424
717,"Juror, The (1996)",2.817073170731707
757,Across the Sea of Time (1995),2.75
930,Chain Reaction (1996),2.7
161,Top Gun (1986),3.481818181818182
555,White Man's Burden (1995),2.0
687,McHale's Navy (1997),2.1884057971014492
987,Underworld (1997),2.5
1066,Balto (1995),3.0
1256,"Designated Mourner, The (1997)",2.0
1279,Wild America (1997),2.888888888888889
1385,Roseanna's Grave (For Roseanna) (1997),2.8
1397,Of Human Bondage (1934),3.2
23,Taxi Driver (1976),4.1208791208791204
39,Strange Days (1995),3.264367816091954
679,Conan the Barbarian (1981),3.046728971962617
719,Canadian Bacon (1994),2.413793103448276
922,Dead Man (1995),3.823529411764706
981,Dangerous Ground (1997),1.75
1015,Shiloh (1997),2.8333333333333335
1022,"Fast, Cheap & Out of Control (1997)",3.4375
1060,"Adventures of Pinocchio, The (1996)",3.051282051282051
1169,Fresh (1994),4.1
1254,Gone Fishin' (1997),1.8181818181818181
1315,Inventing the Abbotts (1997),3.130434782608696
49,I.Q. (1994),3.3209876543209877
176,Aliens (1986),3.9471830985915495
380,Star Trek: Generations (1994),3.336206896551724
520,"Great Escape, The (1963)",4.104838709677419
629,Victor/Victoria (1982),3.3376623376623376
672,Candyman (1992),2.723076923076923
736,Shadowlands (1993),3.9358974358974357
791,"Baby-Sitters Club, The (1995)",2.5
1041,Forget Paris (1995),3.193548387096774
1075,"Man of No Importance, A (1994)",3.4285714285714284
1076,"Pagemaster, The (1994)",2.25
1111,Double Happiness (1994),3.4285714285714284
1116,"Mark of Zorro, The (1940)",3.6153846153846154
1287,Ed (1996),1.3333333333333333
1462,"Thieves (Voleurs, Les) (1996)",3.7142857142857144
1614,"Reluctant Debutante, The (1958)",3.0
1677,Sweet Nothing (1995),3.0
7,Twelve Monkeys (1995),3.798469387755102
162,On Golden Pond (1981),3.556603773584906
514,Annie Hall (1977),3.911111111111111
549,Rob Roy (1995),3.5652173913043477
637,"Howling, The (1981)",3.026315789473684
877,Excess Baggage (1997),2.5384615384615383
1431,Legal Deceit (1997),3.4
1432,"Mighty, The (1998)",1.0
1494,"Mostro, Il (1994)",1.0
130,Kansas City (1996),2.260869565217391
238,Raising Arizona (1987),3.875
244,Smilla's Sense of Snow (1997),3.1666666666666665
446,Burnt Offerings (1976),2.4444444444444446
624,"Three Caballeros, The (1945)",3.272727272727273
648,"Quiet Man, The (1952)",4.029850746268656
958,To Live (Huozhe) (1994),3.7857142857142856
1365,Johnny 100 Pesos (1993),1.5
1498,Farmer & Chase (1995),4.0
1662,Rough Magic (1995),2.5
84,Robert A. Heinlein's The Puppet Masters (1994),3.0
136,Mr. Smith Goes to Washington (1939),4.123809523809523
453,Jaws 3-D (1983),1.9375
720,First Knight (1995),3.0232558139534884
856,Night on Earth (1991),3.8333333333333335
1000,Lightning Jack (1994),3.0
1358,The Deadly Cure (1996),3.0
1422,Suture (1993),2.25
1531,Far From Home: The Adventures of Yellow Dog (1995),3.2857142857142856
1549,Dream Man (1995),1.5
1601,Office Killer (1997),1.0
247,Turbo: A Power Rangers Movie (1997),1.8
314,3 Ninjas: High Noon At Mega Mountain (1998),1.0
627,Robin Hood: Prince of Thieves (1991),3.2266666666666666
664,"Paris, Texas (1984)",3.5434782608695654
691,Dark City (1998),3.5
728,Junior (1994),3.022222222222222
824,"Great White Hype, The (1996)",2.7551020408163267
1236,"Other Voices, Other Rooms (1997)",3.0
1661,"New Age, The (1994)",1.0
87,Searching for Bobby Fischer (1993),3.9057971014492754
565,Village of the Damned (1995),2.6818181818181817
649,Once Upon a Time in America (1984),3.4
1233,N�nette et Boni (1996),3.5
1374,Falling in Love Again (1980),1.0
1495,Flirt (1995),3.6
1594,Everest (1998),4.5
1596,Nemesis 2: Nebula (1995),2.0
171,Delicatessen (1991),3.876923076923077
273,Heat (1995),3.569506726457399
343,Alien: Resurrection (1997),3.096774193548387
434,Forbidden Planet (1956),3.8358208955223883
439,Amityville: A New Generation (1993),1.0
443,"Birds, The (1963)",3.808641975308642
585,Son in Law (1993),2.4871794871794872
956,Nobody's Fool (1994),3.608695652173913
1195,Strawberry and Chocolate (Fresa y chocolate) (1993),3.272727272727273
1229,Poison Ivy II (1995),2.1538461538461537
1305,National Lampoon's Senior Trip (1995),2.4285714285714284
1620,"Sixth Man, The (1997)",3.2222222222222223
1673,Mirage (1995),3.0
51,Legends of the Fall (1994),3.45679012345679
194,"Sting, The (1973)",4.058091286307054
277,Restoration (1995),3.464788732394366
331,"Edge, The (1997)",3.5398230088495577
428,Harold and Maude (1971),3.8181818181818183
465,"Jungle Book, The (1994)",3.5647058823529414
794,It Could Happen to You (1994),3.652173913043478
957,Pushing Hands (1992),2.0
994,"Last Time I Committed Suicide, The (1997)",2.2857142857142856
1381,Losing Chase (1996),3.25
1555,"Secret Adventures of Tom Thumb, The (1993)",2.6
391,Last Action Hero (1993),2.7457627118644066
438,Amityville 3-D (1983),1.1666666666666667
532,Kama Sutra: A Tale of Love (1996),3.3181818181818183
706,Bad Moon (1996),2.6666666666666665
821,Mrs. Winterbourne (1996),3.0454545454545454
1297,Love Affair (1994),2.8333333333333335
1313,Palmetto (1998),3.142857142857143
1388,Gabbeh (1996),3.3333333333333335
1598,City of Industry (1997),2.5
1619,All Things Fair (1996),3.0
69,Forrest Gump (1994),3.853582554517134
129,Bound (1996),3.8217054263565893
166,Manon of the Spring (Manon des sources) (1986),4.120689655172414
448,"Omen, The (1976)",3.388235294117647
467,"Bronx Tale, A (1993)",3.7916666666666665
928,"Craft, The (1996)",3.1153846153846154
1200,Kim (1950),3.2857142857142856
1234,Chairman of the Board (1998),2.375
1412,Land Before Time III: The Time of the Great Giving (1995) (V),1.6666666666666667
1463,"Boys, Les (1997)",3.3333333333333335
97,Dances with Wolves (1990),3.79296875
400,"Little Rascals, The (1994)",2.7222222222222223
543,"Mis�rables, Les (1995)",3.619047619047619
1001,"Stupids, The (1996)",2.0
1020,Gaslight (1944),3.8857142857142857
1230,Ready to Wear (Pret-A-Porter) (1994),1.8333333333333333
1261,"Run of the Country, The (1995)",3.25
1317,"Journey of August King, The (1995)",2.0
524,"Great Dictator, The (1940)",4.021739130434782
533,"Daytrippers, The (1996)",3.6666666666666665
661,High Noon (1952),4.1022727272727275
693,Casino (1995),3.6483516483516483
1006,Until the End of the World (Bis ans Ende der Welt) (1991),2.8260869565217392
1134,Get on the Bus (1996),3.3157894736842106
1607,Hurricane Streets (1998),3.3333333333333335
234,Jaws (1975),3.775
239,Sneakers (1992),3.513333333333333
264,Mimic (1997),2.742574257425743
312,Midnight in the Garden of Good and Evil (1997),3.1625
389,Black Beauty (1994),3.4444444444444446
869,Fools Rush In (1997),3.0
1058,"War, The (1994)",3.2666666666666666
1081,Curdled (1996),2.75
1209,Mixed Nuts (1994),2.533333333333333
1347,"Ballad of Narayama, The (Narayama Bushiko) (1958)",2.75
1356,Ed's Next Move (1996),2.6666666666666665
1581,"Woman in Question, The (1950)",1.0
63,"Santa Clause, The (1994)",3.097560975609756
635,"Fog, The (1980)",2.739130434782609
885,Phantoms (1998),2.230769230769231
1638,Normal Life (1996),3.0
395,Robin Hood: Men in Tights (1993),2.5892857142857144
403,Batman (1989),3.427860696517413
779,Drop Zone (1994),2.5483870967741935
982,Maximum Risk (1996),2.8
1104,C'est arriv� pr�s de chez vous (1992),3.0
1609,B*A*P*S (1997),1.6666666666666667
459,"Cry, the Beloved Country (1995)",3.75
509,My Left Foot (1989),3.8512396694214877
907,Vermin (1998),2.0
1094,"Thin Line Between Love and Hate, A (1996)",2.4166666666666665
1625,Nightwatch (1997),4.0
10,Richard III (1995),3.831460674157303
77,"Firm, The (1993)",3.2781456953642385
102,"Aristocats, The (1970)",3.1296296296296298
361,Incognito (1997),3.5
589,"Wild Bunch, The (1969)",4.023255813953488
814,"Great Day in Harlem, A (1994)",5.0
848,"Murder, My Sweet (1944)",3.5555555555555554
1007,Waiting for Guffman (1996),4.127659574468085
1098,Flirting With Disaster (1996),3.6904761904761907
1346,Dingo (1992),2.4
1401,M. Butterfly (1993),3.2222222222222223
1443,8 Seconds (1994),3.75
1459,Madame Butterfly (1995),3.5714285714285716
1647,Hana-bi (1997),3.0
658,Pump Up the Volume (1990),3.4177215189873418
1354,Venice/Venice (1992),1.0
1502,Naked in New York (1994),1.5
50,Star Wars (1977),4.3584905660377355
518,Miller's Crossing (1990),3.651685393258427
750,Amistad (1997),3.8548387096774195
771,Johnny Mnemonic (1995),2.6341463414634148
951,"Indian in the Cupboard, The (1995)",2.8205128205128207
1214,In the Realm of the Senses (Ai no corrida) (1976),2.0
1414,Coldblooded (1995),2.0
1660,Small Faces (1995),2.0
267,unknown,3.4444444444444446
293,Donnie Brasco (1997),3.802721088435374
404,Pinocchio (1940),3.6732673267326734
527,Gandhi (1982),4.02051282051282
817,Frisk (1995),2.6666666666666665
1102,Two Much (1996),2.4285714285714284
1343,Lotto Land (1995),1.0
1639,Bitter Sugar (Azucar Amargo) (1996),4.333333333333333
45,Eat Drink Man Woman (1994),4.05
569,Wolf (1994),2.701492537313433
769,Congo (1995),2.4523809523809526
793,Crooklyn (1994),3.5
938,"Smile Like Yours, A (1997)",2.88
977,"Substitute, The (1996)",2.693877551020408
1333,Midnight Dancers (Sibak) (1994),2.8
1442,"Scarlet Letter, The (1995)",2.4
1611,Intimate Relations (1996),3.0
216,When Harry Met Sally... (1989),3.910344827586207
759,Fair Game (1995),2.1818181818181817
812,Andre (1994),3.111111111111111
952,Blue in the Face (1995),3.1777777777777776
1039,Hamlet (1996),4.011111111111111
1110,Tank Girl (1995),2.8536585365853657
1320,Homage (1995),1.0
1667,"Next Step, The (1995)",3.0
38,"Net, The (1995)",3.0083333333333333
261,Air Bud (1997),2.558139534883721
320,Paradise Lost: The Child Murders at Robin Hood Hills (1996),4.05
418,Cinderella (1950),3.5813953488372094
946,"Fox and the Hound, The (1981)",3.1475409836065573
1325,August (1996),1.0
1405,Boy's Life 2 (1997),3.3333333333333335
1447,Century (1993),3.0
1655,"Favor, The (1994)",2.0
82,Jurassic Park (1993),3.7203065134099615
181,Return of the Jedi (1983),4.007889546351085
249,Austin Powers: International Man of Mystery (1997),3.246153846153846
364,Ace Ventura: When Nature Calls (1995),2.675675675675676
510,"Magnificent Seven, The (1954)",3.9421487603305785
1671,"Further Gesture, A (1996)",1.0
167,Private Benjamin (1980),2.955223880597015
288,Scream (1996),3.4414225941422596
394,Radioland Murders (1994),3.3333333333333335
576,Cliffhanger (1993),3.021505376344086
703,Widows' Peak (1994),3.5789473684210527
945,Charade (1963),3.925
1049,House Arrest (1996),2.52
80,Hot Shots! Part Deux (1993),2.764705882352941
240,Beavis and Butt-head Do America (1996),2.7884615384615383
289,Evita (1996),2.9806949806949805
356,"Client, The (1994)",3.381443298969072
889,"Tango Lesson, The (1997)",3.3846153846153846
1389,Mondo (1996),3.0
1528,Nowhere (1997),2.3333333333333335
25,"Birdcage, The (1996)",3.4436860068259385
73,Maverick (1994),3.46875
245,"Devil's Own, The (1997)",3.1083333333333334
427,To Kill a Mockingbird (1962),4.292237442922374
591,Primal Fear (1996),3.601123595505618
763,Happy Gilmore (1996),3.389261744966443
816,Candyman: Farewell to the Flesh (1995),2.4285714285714284
1147,My Family (1995),3.6666666666666665
1484,"Jerky Boys, The (1994)",2.6666666666666665
113,"Horseman on the Roof, The (Hussard sur le toit, Le) (1995)",4.111111111111111
237,Jerry Maguire (1996),3.7109375
895,Scream 2 (1997),3.2169811320754715
1126,"Old Man and the Sea, The (1958)",3.34375
1368,Mina Tannenbaum (1994),3.6666666666666665
1421,My Crazy Life (Mi vida loca) (1993),3.1818181818181817
1492,Window to Paris (1994),4.0
1543,Johns (1996),3.0
1556,Condition Red (1995),2.0
645,Paris Is Burning (1990),3.814814814814815
795,Richie Rich (1994),2.4285714285714284
1213,Guilty as Sin (1993),2.1666666666666665
1419,Highlander III: The Sorcerer (1994),2.125
24,Rumble in the Bronx (1995),3.4482758620689653
160,Glengarry Glen Ross (1992),3.463768115942029
818,Girl 6 (1996),2.76
893,For Richer or Poorer (1997),2.4285714285714284
1071,Party Girl (1995),2.875
1078,Oliver & Company (1988),2.772727272727273
1103,Trust (1990),3.789473684210526
1501,Prisoner of the Mountains (Kavkazsky Plennik) (1996),3.0
1558,Aparajito (1956),3.5714285714285716
70,Four Weddings and a Funeral (1994),3.6613545816733066
408,"Close Shave, A (1995)",4.491071428571429
921,Farewell My Concubine (1993),3.9782608695652173
1003,That Darn Cat! (1997),2.25
1454,Angel and the Badman (1947),3.0
1479,Reckless (1995),2.75
62,Stargate (1994),3.141732283464567
121,Independence Day (ID4) (1996),3.438228438228438
125,Phenomenon (1996),3.557377049180328
396,Serial Mom (1994),2.814814814814815
730,"Queen Margot (Reine Margot, La) (1994)",3.5
1453,Angel on My Shoulder (1946),2.0
156,Reservoir Dogs (1992),3.9864864864864864
351,"Prophecy II, The (1998)",2.7
480,North by Northwest (1959),4.284916201117318
1592,"Magic Hour, The (1998)",3.6
1666,Ripe (1996),2.0
143,"Sound of Music, The (1965)",3.765765765765766
219,"Nightmare on Elm Street, A (1984)",3.171171171171171
697,"Basketball Diaries, The (1995)",3.425
967,Little Lord Fauntleroy (1936),3.1666666666666665
1083,Albino Alligator (1996),2.5
1099,"Red Firecracker, Green Firecracker (1994)",3.4615384615384617
1336,Kazaam (1996),1.8
1610,"Truth or Consequences, N.M. (1997)",2.0
1679,B. Monkey (1998),3.0
95,Aladdin (1992),3.8127853881278537
411,"Nutty Professor, The (1996)",2.914110429447853
477,Matilda (1996),3.210526315789474
482,Some Like It Hot (1959),3.984375
740,Jane Eyre (1996),3.4761904761904763
968,"Inspector General, The (1949)",3.7222222222222223
1423,"Walking Dead, The (1995)",2.25
29,Batman Forever (1995),2.6666666666666665
226,Die Hard 2 (1990),3.355421686746988
390,Fear of a Black Hat (1993),3.2
651,Glory (1989),4.076023391812866
741,"Last Supper, The (1995)",3.4482758620689653
789,Swimming with Sharks (1995),3.574468085106383
1038,Switchback (1997),2.823529411764706
1439,Jason's Lyric (1994),3.0
1570,Quartier Mozart (1992),1.0
464,Vanya on 42nd Street (1994),3.5925925925925926
526,Ben-Hur (1959),3.8306451612903225
528,"Killing Fields, The (1984)",4.132231404958677
558,Heavenly Creatures (1994),3.6714285714285713
1221,When a Man Loves a Woman (1994),3.4871794871794872
1289,Jack and Sarah (1995),2.142857142857143
21,Muppet Treasure Island (1996),2.761904761904762
214,Pink Floyd - The Wall (1982),3.3508771929824563
653,Touch of Evil (1958),3.911764705882353
710,Better Off Dead... (1985),3.569620253164557
1177,Dunston Checks In (1996),1.8571428571428572
1393,Stag (1997),2.111111111111111
1409,"Swan Princess, The (1994)",2.857142857142857
1514,Dream With the Fishes (1997),3.142857142857143
1523,"Good Man in Africa, A (1994)",3.0
1578,"Collectionneuse, La (1967)",2.0
1587,Terror in a Texas Town (1958),1.0
323,Dante's Peak (1997),2.933333333333333
550,Die Hard: With a Vengeance (1995),3.2847682119205297
1079,Joe's Apartment (1996),2.2444444444444445
1153,Backbeat (1993),3.473684210526316
1283,Out to Sea (1997),2.6842105263157894
1327,Captives (1994),2.3333333333333335
1345,"Day the Sun Turned Cold, The (Tianguo niezi) (1994)",2.0
1465,Last Summer in the Hamptons (1995),2.3333333333333335
1548,The Courtyard (1995),1.0
1552,"Hunted, The (1995)",2.0
1648,"Niagara, Niagara (1997)",2.0
335,How to Be a Player (1997),2.761904761904762
338,Bean (1997),2.659340659340659
352,Spice World (1997),2.1153846153846154
492,East of Eden (1955),3.864406779661017
798,Bad Company (1995),2.2222222222222223
866,Michael (1996),3.319327731092437
941,With Honors (1994),3.0652173913043477
1179,Man of the House (1995),2.111111111111111
1239,Cutthroat Island (1995),2.4444444444444446
1337,Larger Than Life (1996),2.3333333333333335
98,"Silence of the Lambs, The (1991)",4.28974358974359
195,"Terminator, The (1984)",3.9335548172757475
256,When the Cats Away (Chacun cherche son chat) (1996),3.5625
678,Volcano (1997),2.808219178082192
714,Carrington (1995),3.230769230769231
911,Twilight (1998),2.5
933,"Funeral, The (1996)",2.4285714285714284
1042,Just Cause (1995),3.142857142857143
1131,Safe (1995),4.0
1140,"Road to Wellville, The (1994)",2.2941176470588234
1185,In the Army Now (1994),2.2777777777777777
1257,"Designated Mourner, The (1997)",1.75
1308,Babyfever (1994),1.0
1348,Every Other Weekend (1990),1.0
1364,Bird of Prey (1996),1.0
1450,Golden Earrings (1947),4.0
1602,"Price Above Rubies, A (1998)",3.3333333333333335
1604,He Walked by Night (1948),4.0
287,Marvin's Room (1996),3.58974358974359
345,Deconstructing Harry (1997),3.4
490,To Catch a Thief (1955),4.02
595,"Fan, The (1996)",3.09375
1168,Little Buddha (1993),3.3181818181818183
1188,Young Guns II (1990),2.772727272727273
1524,Kaspar Hauser (1993),4.25
752,"Replacement Killers, The (1998)",3.3076923076923075
767,"Addiction, The (1995)",2.1818181818181817
790,Tommy Boy (1995),2.909090909090909
828,Alaska (1996),2.6923076923076925
1173,Bliss (1997),2.5714285714285716
1593,Death in Brunswick (1991),4.0
1631,"Slingshot, The (1993)",3.5
1637,Girls Town (1996),3.0
809,Rising Sun (1993),2.9069767441860463
863,"Garden of Finzi-Contini, The (Giardino dei Finzi-Contini, Il) (1970)",3.9166666666666665
990,Anna Karenina (1997),3.090909090909091
1053,Now and Then (1995),3.4583333333333335
1150,Last Dance (1996),3.111111111111111
1203,Top Hat (1935),4.0476190476190474
